File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
1ef9ba27-2215-44ed-ba97-67517a1e207c	TCGA-PRAD.a70903c7-3a47-4069-97f0-2154ab8696cd.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-KK-A7B1, TCGA-KK-A7B1	TCGA-KK-A7B1-11A, TCGA-KK-A7B1-01A	Solid Tissue Normal, Primary Tumor
d3f0d312-44d5-441a-92c3-473754c05dc6	TCGA-PRAD.d2f92c1c-b5fc-4a2b-b2a6-215ec67b136d.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-J4-AATZ, TCGA-J4-AATZ	TCGA-J4-AATZ-10A, TCGA-J4-AATZ-01A	Blood Derived Normal, Primary Tumor
091e0d25-384b-44d0-a2a1-fe6e8d9ed14a	TCGA-PRAD.b892ebea-98bb-4d02-a0c0-31a8f113a0d0.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-KK-A7B0, TCGA-KK-A7B0	TCGA-KK-A7B0-11A, TCGA-KK-A7B0-01A	Solid Tissue Normal, Primary Tumor
7e0dd3e5-00fc-49ad-9679-82893b7ad79f	TCGA-PRAD.4f1dfa12-98af-4da2-91a1-4fcf1d58f36d.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-HC-7737, TCGA-HC-7737	TCGA-HC-7737-01A, TCGA-HC-7737-11A	Primary Tumor, Solid Tissue Normal
abd11365-85e7-4da2-9369-fe4044e6909f	TCGA-PRAD.28f34dfd-5b42-46d6-8b67-479c3852f997.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-EJ-AB20, TCGA-EJ-AB20	TCGA-EJ-AB20-01A, TCGA-EJ-AB20-10A	Primary Tumor, Blood Derived Normal
6eee8624-3490-4d0e-a835-4a6b45e9e568	TCGA-PRAD.a11862ba-6d3e-441e-a5d4-418f31d55547.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-VN-A88L, TCGA-VN-A88L	TCGA-VN-A88L-10A, TCGA-VN-A88L-01A	Blood Derived Normal, Primary Tumor
e044c1b2-0dcd-49e6-8a42-6904412290a9	TCGA-PRAD.e9ad93d6-d9e2-4b01-87e4-9dc8041178fb.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-FC-A66V, TCGA-FC-A66V	TCGA-FC-A66V-10A, TCGA-FC-A66V-01A	Blood Derived Normal, Primary Tumor
ff50c5f3-5c9f-4d70-a1b0-ec671c94b17f	TCGA-PRAD.1013996a-5544-46d7-8d5f-baba022aa9bf.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-YJ-A8SW, TCGA-YJ-A8SW	TCGA-YJ-A8SW-01A, TCGA-YJ-A8SW-10A	Primary Tumor, Blood Derived Normal
b87a6e3b-7348-4da0-a11c-456aca679cac	TCGA-PRAD.b069f5b0-78d1-41d0-9ade-207945526272.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-2A-A8VV, TCGA-2A-A8VV	TCGA-2A-A8VV-10A, TCGA-2A-A8VV-01A	Blood Derived Normal, Primary Tumor
05da4dee-dd7c-4397-a4b5-28c1616a45d2	TCGA-PRAD.f24dbae9-6283-4fbe-9e07-02a37c6499f1.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-VP-A876, TCGA-VP-A876	TCGA-VP-A876-01A, TCGA-VP-A876-10A	Primary Tumor, Blood Derived Normal
c3e07eda-9111-4a69-a56a-00dc8b3e3677	TCGA-PRAD.cf805aa6-fa5d-4054-b4f1-946395c17c28.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-CH-5739, TCGA-CH-5739	TCGA-CH-5739-10A, TCGA-CH-5739-01A	Blood Derived Normal, Primary Tumor
029043f2-d051-4e2a-8c15-792d7d9b12c8	TCGA-PRAD.4829c388-575f-4324-a3ac-c26d167e6e28.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-EJ-5498, TCGA-EJ-5498	TCGA-EJ-5498-10A, TCGA-EJ-5498-01A	Blood Derived Normal, Primary Tumor
91bc0921-b65d-4f21-b91c-1070be69bf21	TCGA-PRAD.0879d43a-3b2d-46a7-9faa-3dd9136be5c7.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-EJ-7330, TCGA-EJ-7330	TCGA-EJ-7330-01A, TCGA-EJ-7330-10A	Primary Tumor, Blood Derived Normal
655461b9-595d-4934-b00a-c8643a71f532	TCGA-PRAD.0f5fe1ae-1762-4e95-841b-2f977b5b7088.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-VP-A87C, TCGA-VP-A87C	TCGA-VP-A87C-01A, TCGA-VP-A87C-10A	Primary Tumor, Blood Derived Normal
50bf4462-4bbb-449f-a15c-5297f3a8255d	TCGA-PRAD.7f20ebf3-0c87-4ca0-8550-4a1c5779efea.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-KC-A7FE, TCGA-KC-A7FE	TCGA-KC-A7FE-10A, TCGA-KC-A7FE-01A	Blood Derived Normal, Primary Tumor
d461d834-6a13-4c6a-bafb-cedf5cff2483	TCGA-PRAD.0b6b57a6-7bee-4162-84de-5d810744acdf.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-KK-A8I5, TCGA-KK-A8I5	TCGA-KK-A8I5-01A, TCGA-KK-A8I5-11A	Primary Tumor, Solid Tissue Normal
cc2b868e-d3bb-48a9-93b6-33fc15170a81	TCGA-PRAD.304636a5-a0c2-4ee5-9e65-fec31f017d39.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-G9-7509, TCGA-G9-7509	TCGA-G9-7509-10A, TCGA-G9-7509-01A	Blood Derived Normal, Primary Tumor
9a516af7-61cf-4042-96fb-f767505f8c01	TCGA-PRAD.cc1a9739-c4ab-4308-8211-a3bfac7cfb5c.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-KK-A7AZ, TCGA-KK-A7AZ	TCGA-KK-A7AZ-01A, TCGA-KK-A7AZ-11A	Primary Tumor, Solid Tissue Normal
ab00789d-b902-4d43-b137-b530459c12c5	TCGA-PRAD.b56cd120-22ef-460e-896f-fc0dd88fc45d.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-V1-A9ZK, TCGA-V1-A9ZK	TCGA-V1-A9ZK-01A, TCGA-V1-A9ZK-10A	Primary Tumor, Blood Derived Normal
22301459-c662-43be-91b9-ca7db91d66fc	TCGA-PRAD.430a76ec-07bd-4b82-89ad-c0d79f35b48d.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-FC-A8O0, TCGA-FC-A8O0	TCGA-FC-A8O0-01A, TCGA-FC-A8O0-10A	Primary Tumor, Blood Derived Normal
4fadd5ce-ee42-4173-a0c8-58f7172d3fa8	TCGA-PRAD.24177a07-4087-4699-bcc0-ed30eb85ecb6.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-ZG-A9MC, TCGA-ZG-A9MC	TCGA-ZG-A9MC-10A, TCGA-ZG-A9MC-01A	Blood Derived Normal, Primary Tumor
0c365be0-a71e-4685-a3bb-4338b73631ac	TCGA-PRAD.92c27512-4fbf-49c5-b247-46971c091ff3.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-VP-A872, TCGA-VP-A872	TCGA-VP-A872-01A, TCGA-VP-A872-10A	Primary Tumor, Blood Derived Normal
e628776a-b3b2-4fb9-95a2-730146a9d488	TCGA-PRAD.5ce84d8d-9c2d-4323-aa70-cd6eea278187.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-KC-A7F3, TCGA-KC-A7F3	TCGA-KC-A7F3-01A, TCGA-KC-A7F3-10A	Primary Tumor, Blood Derived Normal
9f3213ed-daff-4188-909c-a25f1b65466a	TCGA-PRAD.c6dc4750-6cb1-4fdf-83fa-c7f24801d653.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-XJ-A9DX, TCGA-XJ-A9DX	TCGA-XJ-A9DX-01A, TCGA-XJ-A9DX-10A	Primary Tumor, Blood Derived Normal
1ef208dd-8867-4cea-8af7-662dc61d5a2e	TCGA-PRAD.111acb48-3962-4e19-88ce-ddbed021777e.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-CH-5761, TCGA-CH-5761	TCGA-CH-5761-11A, TCGA-CH-5761-01A	Solid Tissue Normal, Primary Tumor
7f88da76-7e03-49d4-b619-d0f23783bc7b	TCGA-PRAD.3b85eb5e-f92a-42fd-b8d0-be3823c2ce88.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-EJ-A65F, TCGA-EJ-A65F	TCGA-EJ-A65F-10A, TCGA-EJ-A65F-01A	Blood Derived Normal, Primary Tumor
8680d40e-b9ca-4248-8162-88dd414a7fe4	TCGA-PRAD.252551c5-8980-4183-9f38-38cbf7d5ab33.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-V1-A8X3, TCGA-V1-A8X3	TCGA-V1-A8X3-01A, TCGA-V1-A8X3-10A	Primary Tumor, Blood Derived Normal
be3617a3-0ca5-4969-831b-6fc607dae3ce	TCGA-PRAD.45a0f345-3bc2-45a4-a315-8dc79eb98b11.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-HC-8264, TCGA-HC-8264	TCGA-HC-8264-01B, TCGA-HC-8264-10A	Primary Tumor, Blood Derived Normal
43bef6b5-059f-4715-a768-6b637f9f2693	TCGA-PRAD.03615f93-a516-4e87-a900-ff455eae68ae.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-G9-7522, TCGA-G9-7522	TCGA-G9-7522-01A, TCGA-G9-7522-10A	Primary Tumor, Blood Derived Normal
5bd8336e-07b1-4594-b45d-0abacdbd5c52	TCGA-PRAD.89ad7471-cd5a-4dc9-9360-8016658e7bde.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-KC-A7FD, TCGA-KC-A7FD	TCGA-KC-A7FD-10A, TCGA-KC-A7FD-01A	Blood Derived Normal, Primary Tumor
183402b3-b115-4503-bf74-82c79309ac27	TCGA-PRAD.29549dff-fd02-4ddf-bcdd-2f92f4471151.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-KK-A8IB, TCGA-KK-A8IB	TCGA-KK-A8IB-11A, TCGA-KK-A8IB-01A	Solid Tissue Normal, Primary Tumor
179226f7-b2e4-4c4c-b386-7a496273d3e8	TCGA-PRAD.dd9ca28f-b76f-435c-8ca7-8de256d3035a.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-EJ-7314, TCGA-EJ-7314	TCGA-EJ-7314-01A, TCGA-EJ-7314-10A	Primary Tumor, Blood Derived Normal
e2457b2f-a2c3-4cce-a847-34e66bbb2c0a	TCGA-PRAD.8224eed4-93b3-42b9-bfd0-a13c90b7d7b5.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-KK-A6E8, TCGA-KK-A6E8	TCGA-KK-A6E8-01A, TCGA-KK-A6E8-11A	Primary Tumor, Solid Tissue Normal
c00a37f4-0019-445a-ac48-efb36b82f5a4	TCGA-PRAD.3f251fc1-31d7-4c8f-8331-2f3a49fd8fc0.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-HC-8256, TCGA-HC-8256	TCGA-HC-8256-10A, TCGA-HC-8256-01A	Blood Derived Normal, Primary Tumor
f25fe45d-a502-4bc3-be88-e33440626340	TCGA-PRAD.526b4593-0f3c-4d7a-abe4-32321926eae0.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-HC-8216, TCGA-HC-8216	TCGA-HC-8216-01A, TCGA-HC-8216-10A	Primary Tumor, Blood Derived Normal
375650f0-b407-4935-b533-0d2f405dcb2f	TCGA-PRAD.448c9c56-7da3-46b4-b6d4-c2503a954d86.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-KK-A8IH, TCGA-KK-A8IH	TCGA-KK-A8IH-01A, TCGA-KK-A8IH-11A	Primary Tumor, Solid Tissue Normal
a23d9530-b3ed-47e3-ae47-fcf0be3b4bdd	TCGA-PRAD.f2da47c9-4500-4867-98db-8068831247d0.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-EJ-A65J, TCGA-EJ-A65J	TCGA-EJ-A65J-10A, TCGA-EJ-A65J-01A	Blood Derived Normal, Primary Tumor
a7ece83e-7755-454d-8a1e-0696bd4c0708	TCGA-PRAD.f9cf45fb-7b63-43c4-bd3f-04c2c2559bf6.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-CH-5792, TCGA-CH-5792	TCGA-CH-5792-10A, TCGA-CH-5792-01A	Blood Derived Normal, Primary Tumor
11b9fae2-590b-4635-b925-da96403ac35b	TCGA-PRAD.c04f4a37-36f0-4a8a-9b36-48be41c3bd68.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-G9-6348, TCGA-G9-6348	TCGA-G9-6348-10A, TCGA-G9-6348-01A	Blood Derived Normal, Primary Tumor
aa78378a-8742-4465-b995-d57a73f7bcdc	TCGA-PRAD.27a66d97-ee5a-40de-8fc3-ea27bd53f1d5.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-EJ-A65G, TCGA-EJ-A65G	TCGA-EJ-A65G-10A, TCGA-EJ-A65G-01A	Blood Derived Normal, Primary Tumor
2df7bde5-4c5a-4db4-a14b-e2d854fd0265	TCGA-PRAD.18ce4a68-d68f-4d24-b4f2-68d421b807e2.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-2A-AAYO, TCGA-2A-AAYO	TCGA-2A-AAYO-01A, TCGA-2A-AAYO-10A	Primary Tumor, Blood Derived Normal
66f03173-79c0-42c4-99b4-db218f2a2b25	TCGA-PRAD.39f9b7f1-ab59-453f-a5cd-767ef765654b.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-J4-A83L, TCGA-J4-A83L	TCGA-J4-A83L-10A, TCGA-J4-A83L-01A	Blood Derived Normal, Primary Tumor
c647af83-d006-47e3-b1c9-6f192b2c80db	TCGA-PRAD.81320fe9-9dd5-4629-a0db-66607294a19b.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-CH-5767, TCGA-CH-5767	TCGA-CH-5767-01A, TCGA-CH-5767-11B	Primary Tumor, Solid Tissue Normal
1776d27e-b86a-4981-963d-91f26e6c7075	TCGA-PRAD.55a5ef61-a6bf-4685-85bb-1eec1cbf676e.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-EJ-A65D, TCGA-EJ-A65D	TCGA-EJ-A65D-01A, TCGA-EJ-A65D-10A	Primary Tumor, Blood Derived Normal
51f508e6-5d0a-49a6-9a55-b80d24d7432b	TCGA-PRAD.6e81de8d-3f4d-4653-8e9e-be22f76dcf8f.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-V1-A8WV, TCGA-V1-A8WV	TCGA-V1-A8WV-01A, TCGA-V1-A8WV-10A	Primary Tumor, Blood Derived Normal
a208c418-8637-4f07-b516-fab6a1285a0d	TCGA-PRAD.23ba5dc4-65ab-49bd-bd71-deb63b208437.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-EJ-A8FS, TCGA-EJ-A8FS	TCGA-EJ-A8FS-10A, TCGA-EJ-A8FS-01A	Blood Derived Normal, Primary Tumor
605a2725-298e-4302-ba02-8ecf245f30c8	TCGA-PRAD.4c93da8b-74f2-4285-a792-a1d6843bb591.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-HC-7212, TCGA-HC-7212	TCGA-HC-7212-10A, TCGA-HC-7212-01A	Blood Derived Normal, Primary Tumor
a7a635f7-ff83-409b-8bd8-1ef72642dffa	TCGA-PRAD.6b555c8b-828c-497f-b018-b44d18baa407.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-HC-7740, TCGA-HC-7740	TCGA-HC-7740-01A, TCGA-HC-7740-11A	Primary Tumor, Solid Tissue Normal
981debab-c1b9-49ec-8de5-395741ae2b0d	TCGA-PRAD.d54ee333-584f-4ac4-be01-7a8595777678.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-HC-7077, TCGA-HC-7077	TCGA-HC-7077-10A, TCGA-HC-7077-01A	Blood Derived Normal, Primary Tumor
668bec79-5ec3-4035-a0c6-243d5d7f10cd	TCGA-PRAD.33cdfda5-62b4-4f2a-a8dc-4c46e3f8cc44.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-HC-7736, TCGA-HC-7736	TCGA-HC-7736-10A, TCGA-HC-7736-01A	Blood Derived Normal, Primary Tumor
fa1f0d56-118a-4939-ae59-405f3cd8d180	TCGA-PRAD.cb889857-69f8-4e9f-bc59-b2fd89bb79b1.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-VN-A943, TCGA-VN-A943	TCGA-VN-A943-01A, TCGA-VN-A943-10A	Primary Tumor, Blood Derived Normal
46967dbb-be6a-4fe7-8ee1-10fcc9f28b24	TCGA-PRAD.3b68b168-ae91-4a75-9e1f-df53e98cf63b.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-2A-A8VT, TCGA-2A-A8VT	TCGA-2A-A8VT-10A, TCGA-2A-A8VT-01A	Blood Derived Normal, Primary Tumor
f3a5254a-6c80-448b-8ede-f08e88846ba0	TCGA-PRAD.e1a4a905-fd47-4d90-aaeb-590ea11e0cbd.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-HI-7171, TCGA-HI-7171	TCGA-HI-7171-10A, TCGA-HI-7171-01A	Blood Derived Normal, Primary Tumor
064554b5-fbe3-4bae-a7e4-2930aa9a7304	TCGA-PRAD.44aecbcc-21e4-4cc8-96b6-2fe8e2e21192.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-EJ-A46D, TCGA-EJ-A46D	TCGA-EJ-A46D-01A, TCGA-EJ-A46D-10A	Primary Tumor, Blood Derived Normal
6a6e442c-57e7-4fef-b10e-d34674ed6830	TCGA-PRAD.f247eee6-6938-4437-b30b-b2cf5532bcaa.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-G9-7523, TCGA-G9-7523	TCGA-G9-7523-01A, TCGA-G9-7523-10A	Primary Tumor, Blood Derived Normal
ba4eb9ce-5a3d-4dbc-b9c6-ff5957a41a99	TCGA-PRAD.9194d904-9ae2-470b-bfd8-a78934b97a0c.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-2A-A8VX, TCGA-2A-A8VX	TCGA-2A-A8VX-01A, TCGA-2A-A8VX-10A	Primary Tumor, Blood Derived Normal
f5d0807f-8ef3-4f79-8e77-d9e8c7c5371d	TCGA-PRAD.bca3d5af-7305-45eb-aee0-b9730f6c2cbf.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-V1-A8MM, TCGA-V1-A8MM	TCGA-V1-A8MM-01A, TCGA-V1-A8MM-10A	Primary Tumor, Blood Derived Normal
7c9df603-b112-48a5-82a1-eb86a225b06b	TCGA-PRAD.a6157c95-a103-43a9-9335-b286e4d94876.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-EJ-5495, TCGA-EJ-5495	TCGA-EJ-5495-10A, TCGA-EJ-5495-01A	Blood Derived Normal, Primary Tumor
8343760f-8a25-4c5c-8cf0-3bbe4ad2b1ae	TCGA-PRAD.e96bec69-b10d-49e8-b180-6f1d782a2671.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-EJ-A46G, TCGA-EJ-A46G	TCGA-EJ-A46G-10A, TCGA-EJ-A46G-01A	Blood Derived Normal, Primary Tumor
52064949-cabd-4f9f-88ce-af2d930a3c5e	TCGA-PRAD.ba1ed688-eb38-4572-88d9-68c0acecb871.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-J4-A83J, TCGA-J4-A83J	TCGA-J4-A83J-01A, TCGA-J4-A83J-10B	Primary Tumor, Blood Derived Normal
c93bd1fd-8cdf-49a1-8d78-dbb165a8ca3b	TCGA-PRAD.29d6f6bd-32b6-4f00-b809-5e0f67b3dea7.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-KK-A8IJ, TCGA-KK-A8IJ	TCGA-KK-A8IJ-11A, TCGA-KK-A8IJ-01A	Solid Tissue Normal, Primary Tumor
e5158af5-d7a9-4003-b7c1-f085f9df70e5	TCGA-PRAD.109aa6f4-f677-4f01-9c02-bf68fad73518.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-V1-A8MK, TCGA-V1-A8MK	TCGA-V1-A8MK-01A, TCGA-V1-A8MK-10A	Primary Tumor, Blood Derived Normal
b1dacdbe-b0dd-4275-bcee-0aa0a83c0181	TCGA-PRAD.7a6cf100-399d-42bd-a4dc-36ce3bd540a0.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-KC-A4BO, TCGA-KC-A4BO	TCGA-KC-A4BO-10A, TCGA-KC-A4BO-01A	Blood Derived Normal, Primary Tumor
15330aca-1ce4-4060-a7d9-410d50859979	TCGA-PRAD.6354ebfa-6f94-4ead-8e08-e90818c1d2a9.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-KK-A8I4, TCGA-KK-A8I4	TCGA-KK-A8I4-11A, TCGA-KK-A8I4-01A	Solid Tissue Normal, Primary Tumor
c416c36f-7581-4fd5-b127-6a56020da452	TCGA-PRAD.f39e84d9-5ac6-43e7-8ba0-364da28470e7.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-QU-A6IP, TCGA-QU-A6IP	TCGA-QU-A6IP-10A, TCGA-QU-A6IP-01A	Blood Derived Normal, Primary Tumor
c200a3f3-8859-4a4d-83a8-960af34bad3d	TCGA-PRAD.5a9d4210-b61e-4b6d-becd-73a00c1b4886.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-EJ-A46I, TCGA-EJ-A46I	TCGA-EJ-A46I-10A, TCGA-EJ-A46I-01A	Blood Derived Normal, Primary Tumor
fe52f422-fb14-473a-abca-5e18cb8c6d64	TCGA-PRAD.68e8a0c6-769a-4209-8208-bab351dd9297.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-ZG-A9M4, TCGA-ZG-A9M4	TCGA-ZG-A9M4-01A, TCGA-ZG-A9M4-10A	Primary Tumor, Blood Derived Normal
f31fc61f-178c-4a4a-86cd-c6de1b171da6	TCGA-PRAD.a83cf9c6-f66a-4b37-a36f-bba5140512cd.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-HC-7752, TCGA-HC-7752	TCGA-HC-7752-01A, TCGA-HC-7752-11A	Primary Tumor, Solid Tissue Normal
0f282ed8-3fa3-4eae-bd3e-406b07c1dbcf	TCGA-PRAD.5273af61-5a88-4a6b-94ef-ebd8522a5f57.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-V1-A9Z8, TCGA-V1-A9Z8	TCGA-V1-A9Z8-10A, TCGA-V1-A9Z8-01A	Blood Derived Normal, Primary Tumor
05a4a46f-f359-4000-a142-8fc47aecc18c	TCGA-PRAD.52e02847-a6f5-4ed5-8a42-772ca16383fe.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-MG-AAMC, TCGA-MG-AAMC	TCGA-MG-AAMC-10A, TCGA-MG-AAMC-01A	Blood Derived Normal, Primary Tumor
80fcca4d-9d45-4e45-911a-738e2ec86a78	TCGA-PRAD.953058e5-c2f2-4b7f-b46c-ba211876b110.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-EJ-7786, TCGA-EJ-7786	TCGA-EJ-7786-10A, TCGA-EJ-7786-01A	Blood Derived Normal, Primary Tumor
40fd2d2f-4b05-49a5-9870-20503ca42771	TCGA-PRAD.aec79c9d-7ccf-4a13-a849-0af9d6190ea7.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-KK-A59V, TCGA-KK-A59V	TCGA-KK-A59V-01A, TCGA-KK-A59V-11A	Primary Tumor, Solid Tissue Normal
b048675b-30a1-4e51-877f-5966945370b8	TCGA-PRAD.566e5390-feaf-438b-9d9c-57ff0274a9a2.ascat3.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-PRAD	TCGA-G9-6367, TCGA-G9-6367	TCGA-G9-6367-10A, TCGA-G9-6367-01A	Blood Derived Normal, Primary Tumor
